wl,D01.1,D01.2,D01.3,D02.1,D02.2,D02.3,D02.4,D03.1,D03.2,D03.3,D04.1,D04.2,D04.3,D05.1,D05.2,D05.3,D06.1,D06.2,D06.3,D07.1,D07.2,D07.3,D08.1,D08.2,D08.3,D08.4,D09.1,D09.2,D09.3,D09.4,D10.1,D10.2,D10.3,D10.4,D11.1,D11.2,D11.3,D11.4,D11.5,D12.1,D12.2,D12.3,D12.4,D13.1,D13.2,D13.3,D13.4
398,5.20565217,4.67521739,15.79347826,3.37217391,15.29173913,13.92217391,16.05826087,4.75434783,2.04695652,6.02782609,2.27434783,10.5626087,13.85043478,8.76173913,10.16086957,12.14565217,19.05652174,14.45217391,14.94391304,9.35956522,11.8073913,17.10347826,4.09391304,16.78869565,15.86173913,7.81173913,8.57434783,4.96608696,10.64956522,11.77608696,6.04869565,2.79217391,17.32130435,16.7226087,3.59478261,13.1026087,16.30782609,21.12869565,6.51608696,6.87521739,7.33565217,11.49391304,11.11826087,3.97130435,5.44304348,6.76608696,8.69826087
399,5.162826085,4.72488142,16.38969368,3.369496045,16.05314229,14.77699605,17.06140316,4.99421937,2.129841895,6.056413045,2.90603755,10.86130435,14.05771739,8.697460475,10.78361661,13.14555336,19.24916996,14.90313241,15.29695652,9.848646245,12.10392293,17.42128459,4.08604743,17.54071146,16.29836957,8.44700593,9.182855735,5.093498025,11.42523716,12.08917985,6.077529645,2.858586955,17.69497036,17.1067589,3.67284585,13.66789526,16.87254941,22.10752965,6.473270755,7.472608695,7.88328063,11.78559289,11.61299407,4.08360672,5.415385375,6.885088935,8.658448615
400,5.12,4.77454545,16.98590909,3.36681818,16.81454545,15.63181818,18.06454545,5.23409091,2.21272727,6.085,3.53772727,11.16,14.265,8.63318182,11.40636364,14.14545455,19.44181818,15.35409091,15.65,10.33772727,12.40045455,17.73909091,4.07818182,18.29272727,16.735,9.08227273,9.79136364,5.22090909,12.20090909,12.40227273,6.10636364,2.925,18.06863636,17.49090909,3.75090909,14.23318182,17.43727273,23.08636364,6.43045455,8.07,8.43090909,12.07727273,12.10772727,4.19590909,5.38772727,7.00409091,8.61863636
401,5.07521739,4.87118577,17.77817194,3.36166996,17.81727273,16.79873518,19.39662055,5.59291502,2.33201581,6.13097826,4.375167985,11.57173913,14.52706522,8.57137352,12.22970356,15.52490119,19.7256917,15.97226285,16.13152174,10.96582016,12.8121838,18.20150198,4.059743085,19.27245059,17.30402174,9.93722332,10.58416008,5.40610672,13.24958498,12.84809289,6.17470356,3.02076087,18.60844862,18.04262846,3.865454545,15.02985178,18.18015811,24.42535574,6.388488145,8.877391305,9.140237155,12.5127668,12.80842885,4.36078063,5.346907115,7.148349805,8.5962747
402,5.03043478,4.96782609,18.57043478,3.35652174,18.82,17.96565217,20.72869565,5.95173913,2.45130435,6.17695652,5.2126087,11.98347826,14.78913043,8.50956522,13.05304348,16.90434783,20.00956522,16.59043478,16.61304348,11.59391304,13.22391304,18.66391304,4.04130435,20.25217391,17.87304348,10.79217391,11.37695652,5.59130435,14.29826087,13.29391304,6.24304348,3.11652174,19.14826087,18.59434783,3.98,15.82652174,18.92304348,25.76434783,6.34652174,9.68478261,9.84956522,12.94826087,13.50913043,4.52565217,5.30608696,7.2926087,8.57391304
403,4.96771739,5.10504941,19.58453557,3.335988145,20.07159091,19.44396245,22.43025692,6.416778655,2.62451581,6.23847826,6.257440715,12.49446641,15.11911067,8.451146245,14.09061265,18.68081028,20.39091898,17.39021739,17.25743083,12.35650198,13.74013834,19.2771838,4.02678854,21.49017787,18.57083992,11.8565415,12.36279644,5.82701581,15.65299407,13.87536561,6.35970356,3.24576087,19.85253953,19.31853755,4.14931818,16.86371542,19.84038538,27.49081028,6.29826087,10.71284585,10.73614625,13.53503953,14.41911067,4.74646245,5.262588935,7.46948617,8.56854743
404,4.905,5.24227273,20.59863636,3.31545455,21.32318182,20.92227273,24.13181818,6.88181818,2.79772727,6.3,7.30227273,13.00545455,15.44909091,8.39272727,15.12818182,20.45727273,20.77227273,18.19,17.90181818,13.11909091,14.25636364,19.89045455,4.01227273,22.72818182,19.26863636,12.92090909,13.34863636,6.06272727,17.00772727,14.45681818,6.47636364,3.375,20.55681818,20.04272727,4.31863636,17.90090909,20.75772727,29.21727273,6.25,11.74090909,11.62272727,14.12181818,15.32909091,4.96727273,5.21909091,7.64636364,8.56318182
405,4.9025,5.474179845,22.0088834,3.29685771,23.04072135,22.95331028,26.49656127,7.555039525,3.072124505,6.395,8.73178854,13.68859684,15.89824111,8.36745059,16.52496048,22.95428854,21.31461463,19.28847826,18.79982214,14.14650198,14.96079052,20.77805336,3.99874506,24.42278656,20.2114921,14.38328063,14.70192688,6.40592885,18.90038538,15.28927866,6.674051385,3.581413045,21.54275692,21.06788538,4.581709485,19.33067194,22.0097332,31.62667985,6.182391305,13.16501976,12.84701581,14.93982214,16.58737154,5.301897235,5.17998024,7.8912253,8.599199605
406,4.9,5.70608696,23.41913043,3.27826087,24.75826087,24.98434783,28.86130435,8.22826087,3.34652174,6.49,10.16130435,14.37173913,16.3473913,8.34217391,17.92173913,25.45130435,21.85695652,20.38695652,19.69782609,15.17391304,15.66521739,21.66565217,3.98521739,26.1173913,21.15434783,15.84565217,16.05521739,6.74913043,20.79304348,16.12173913,6.87173913,3.78782609,22.52869565,22.09304348,4.84478261,20.76043478,23.26173913,34.03608696,6.11478261,14.58913043,14.07130435,15.75782609,17.84565217,5.63652174,5.14086957,8.13608696,8.63521739
407,4.921363635,6.001907115,25.08865613,3.264130435,26.82958498,27.40285574,31.69815218,9.047539525,3.685306325,6.617272725,11.87610672,15.17200593,16.88392293,8.34063241,19.56291502,28.4529249,22.51302372,21.69347826,20.77368577,16.3946838,16.48851779,22.72532609,3.98533597,28.14005929,22.27012846,17.58737154,17.67647233,7.181156125,23.05038538,17.13905139,7.12064229,4.04164032,23.70912055,23.30288538,5.14966403,22.45044467,24.73655139,36.93099803,6.06625494,16.2788834,15.52110672,16.72732214,19.34850791,6.03235178,5.116116605,8.42395257,8.700108695
408,4.94272727,6.29772727,26.75818182,3.25,28.90090909,29.82136364,34.535,9.86681818,4.02409091,6.74454545,13.59090909,15.97227273,17.42045455,8.33909091,21.20409091,31.45454545,23.16909091,23,21.84954545,17.61545455,17.31181818,23.785,3.98545455,30.16272727,23.38590909,19.32909091,19.29772727,7.61318182,25.30772727,18.15636364,7.36954545,4.29545455,24.88954545,24.51272727,5.45454545,24.14045455,26.21136364,39.82590909,6.01772727,17.96863636,16.97090909,17.69681818,20.85136364,6.42818182,5.09136364,8.71181818,8.765
409,4.99397233,6.65603755,28.81474309,3.269347825,31.46284585,32.82763834,38.0725,10.8458004,4.455306325,6.930750985,15.71523716,16.9252668,18.08522728,8.36389328,23.1885672,35.19401186,23.97128459,24.59,23.17499012,19.11337945,18.30764822,25.08576087,4.00555336,32.68462451,24.72795455,21.46889328,21.29821146,8.146156125,28.10212451,19.41709487,7.696511855,4.590770755,26.35172925,26.01049407,5.835968375,26.21761858,28.0337253,43.44360672,5.98625494,20.04257905,18.75262846,18.86101779,22.68524704,6.926916995,5.096768775,9.054822135,8.843586955
410,5.04521739,7.01434783,30.87130435,3.28869565,34.02478261,35.83391304,41.61,11.82478261,4.88652174,7.11695652,17.83956522,17.87826087,18.75,8.38869565,25.17304348,38.93347826,24.77347826,26.18,24.50043478,20.61130435,19.30347826,26.38652174,4.02565217,35.20652174,26.07,23.60869565,23.29869565,8.67913043,30.89652174,20.67782609,8.02347826,4.88608696,27.81391304,27.50826087,6.2173913,28.29478261,29.85608696,47.06130435,5.95478261,22.11652174,20.53434783,20.02521739,24.51913043,7.42565217,5.10217391,9.39782609,8.92217391
411,5.064199605,7.34671937,32.98701581,3.283438735,36.68307313,38.97013834,45.26295455,12.79284585,5.27985178,7.28666008,20.03137352,18.84685771,19.43227273,8.395938735,27.21447629,42.77673913,25.54742095,27.77363637,25.84271739,22.18360672,20.29696641,27.69507905,4.04328063,37.84144269,27.46159091,25.81616601,25.38798419,9.18411067,33.76485178,21.94277668,8.32105731,5.148498025,29.28150198,29.02708498,6.58210474,30.40466403,31.73008894,50.84247036,5.906482215,24.23235178,22.36490119,21.16351779,26.36933794,7.92668972,5.10063241,9.73664032,8.988586955
412,5.08318182,7.67909091,35.10272727,3.27818182,39.34136364,42.10636364,48.91590909,13.76090909,5.67318182,7.45636364,22.22318182,19.81545455,20.11454545,8.40318182,29.25590909,46.62,26.32136364,29.36727273,27.185,23.75590909,21.29045455,29.00363636,4.06090909,40.47636364,28.85318182,28.02363636,27.47727273,9.68909091,36.63318182,23.20772727,8.61863636,5.41090909,30.74909091,30.54590909,6.94681818,32.51454545,33.60409091,54.62363636,5.85818182,26.34818182,24.19545455,22.30181818,28.21954545,8.42772727,5.09909091,10.07545455,9.055
413,5.078982215,7.90889328,36.95875494,3.25278656,41.77807313,44.97144269,52.11730237,14.54719368,5.89833004,7.55187747,24.18854743,20.70077076,20.70227273,8.37811265,31.05251976,49.94,26.88024704,30.66059289,28.28336957,25.24512846,22.1171838,30.08312253,4.056976285,42.893834,30.16115613,30.03660079,29.40689724,10.0784585,39.14398222,24.26364625,8.800187745,5.572193675,31.96780633,31.84317194,7.181235175,34.27118577,35.2659585,58.03116601,5.79735178,28.17561265,25.84403163,23.18156127,29.78716403,8.832341895,5.074328065,10.35642293,9.073586955
414,5.07478261,8.13869565,38.81478261,3.2273913,44.21478261,47.83652174,55.31869565,15.33347826,6.12347826,7.6473913,26.15391304,21.58608696,21.29,8.35304348,32.84913043,53.26,27.43913043,31.95391304,29.38173913,26.73434783,22.94391304,31.1626087,4.05304348,45.31130435,31.46913043,32.04956522,31.33652174,10.46782609,41.65478261,25.31956522,8.98173913,5.73347826,33.18652174,33.14043478,7.41565217,36.02782609,36.92782609,61.43869565,5.73652174,30.00304348,27.4926087,24.06130435,31.35478261,9.23695652,5.04956522,10.6373913,9.09217391
415,5.03466403,8.289347825,40.39693676,3.183468375,46.40148222,50.36962451,58.06116601,15.96128459,6.22514822,7.69210474,27.86832016,22.38940712,21.79386364,8.31311265,34.38547431,56.02386364,27.83933794,32.9837747,30.26586957,28.10581028,23.61650198,32.0242589,4.03652174,47.468834,32.66501976,33.8506917,33.07076087,10.76777668,43.80352767,26.18910079,9.06950593,5.830375495,34.16985178,34.19294467,7.538507905,37.45664032,38.36050396,64.41048419,5.68985178,31.5335672,28.95494072,24.7404249,32.65625494,9.540523715,5.00137352,10.86460474,9.074496045
416,4.99454545,8.44,41.97909091,3.13954545,48.58818182,52.90272727,60.80363636,16.58909091,6.32681818,7.73681818,29.58272727,23.19272727,22.29772727,8.27318182,35.92181818,58.78772727,28.23954545,34.01363636,31.15,29.47727273,24.28909091,32.88590909,4.02,49.62636364,33.86090909,35.65181818,34.805,11.06772727,45.95227273,27.05863636,9.15727273,5.92727273,35.15318182,35.24545455,7.66136364,38.88545455,39.79318182,67.38227273,5.64318182,33.06409091,30.41727273,25.41954545,33.95772727,9.84409091,4.95318182,11.09181818,9.05681818
417,4.92488142,8.47630435,43.15737154,3.063468375,50.35343876,54.88397233,62.83486166,16.97671937,6.279496045,7.720583005,30.89505929,23.85505929,22.66060277,8.208982215,37.0783004,60.68016799,28.39738142,34.64833992,31.70630435,30.64711463,24.73911067,33.42186759,3.982608695,51.37187747,34.89023716,37.11786561,36.20445652,11.22560277,47.54657115,27.61997036,9.113418975,5.937332015,35.76050396,35.95055336,7.663507905,39.80555336,40.88528656,69.67483202,5.584416995,34.14378459,31.60167985,25.79433794,34.83668972,10.0159585,4.89006917,11.24612648,8.99862648
418,4.85521739,8.5126087,44.33565217,2.9873913,52.1186957,56.86521739,64.86608696,17.36434783,6.23217391,7.70434783,32.2073913,24.5173913,23.02347826,8.14478261,38.23478261,62.5726087,28.55521739,35.28304348,32.2626087,31.81695652,25.18913043,33.95782609,3.94521739,53.1173913,35.91956522,38.58391304,37.60391304,11.38347826,49.14086957,28.18130435,9.06956522,5.9473913,36.36782609,36.65565217,7.66565217,40.72565217,41.9773913,71.9673913,5.52565217,35.22347826,32.78608696,26.16913043,35.71565217,10.18782609,4.82695652,11.40043478,8.94043478
419,4.766699605,8.48062253,45.29078063,2.89460474,53.6329842,58.5085178,66.48258894,17.61285574,6.1065415,7.65103755,33.28074111,25.08119565,23.29355731,8.063300395,39.1708004,63.93607708,28.5851087,35.69311265,32.62016799,32.85916008,25.50570158,34.30073123,3.90556324,54.60824111,36.84750989,39.8337747,38.81172925,11.4678755,50.38907115,28.55269763,8.95387352,5.912559285,36.75891305,37.14146245,7.606235175,41.33896245,42.85346838,73.83528656,5.45737154,36.02946641,33.79758894,26.37911067,36.32828063,10.28414032,4.75416008,11.51976285,8.872490115
420,4.67818182,8.44863636,46.24590909,2.80181818,55.1472727,60.1518182,68.09909091,17.86136364,5.98090909,7.59772727,34.35409091,25.645,23.56363636,7.98181818,40.10681818,65.29954545,28.615,36.10318182,32.97772727,33.90136364,25.82227273,34.64363636,3.86590909,56.09909091,37.77545455,41.08363636,40.01954545,11.55227273,51.63727273,28.92409091,8.83818182,5.87772727,37.15,37.62727273,7.54681818,41.95227273,43.72954545,75.70318182,5.38909091,36.83545455,34.80909091,26.58909091,36.94090909,10.38045455,4.68136364,11.63909091,8.80454545
421,4.63083004,8.438666005,47.21469368,2.76612648,56.66907115,61.7461265,69.73193676,18.10568182,5.91784585,7.5747332,35.40726285,26.20641305,23.82160079,7.93438735,41.02406127,66.61846838,28.6851087,36.53289526,33.33408103,34.90959487,26.1402668,34.96986166,3.85056324,57.58932807,38.69294467,42.33225297,41.22672925,11.68744072,52.88428854,29.31052372,8.776699605,5.887124505,37.53847826,38.11167985,7.52645257,42.54135376,44.59020751,77.514417,5.343241105,37.64859684,35.82389328,26.82063241,37.54871542,10.48131423,4.64916008,11.78324111,8.7429249
422,4.58347826,8.42869565,48.18347826,2.73043478,58.1908696,63.3404348,71.36478261,18.35,5.85478261,7.55173913,36.46043478,26.76782609,24.07956522,7.88695652,41.94130435,67.9373913,28.75521739,36.9626087,33.69043478,35.91782609,26.45826087,35.29608696,3.83521739,59.07956522,39.61043478,43.58086957,42.43391304,11.8226087,54.13130435,29.69695652,8.71521739,5.89652174,37.92695652,38.59608696,7.50608696,43.13043478,45.45086957,79.32565217,5.2973913,38.46173913,36.83869565,27.05217391,38.15652174,10.58217391,4.61695652,11.9273913,8.68130435
423,4.555,8.51217391,49.57978261,2.73826087,60.1958696,65.49195655,73.77434783,18.79956522,5.962391305,7.60173913,37.90195652,27.45695653,24.45195653,7.86717391,43.23282609,70.10391304,29.05043478,37.75891305,34.35152174,37.13847826,26.97782609,35.8926087,3.83152174,61.04043479,40.71391304,45.21565218,43.97956522,12.08282609,55.9676087,30.37543478,8.782608695,6.005,38.63630435,39.40152174,7.60934783,44.17347826,46.64282609,81.90543479,5.27717391,39.71347826,38.15608696,27.53913044,39.15,10.79391304,4.61869565,12.13804348,8.64521739
424,4.52652174,8.59565217,50.97608696,2.74608696,62.2008696,67.6434783,76.18391304,19.24913043,6.07,7.65173913,39.34347826,28.14608696,24.82434783,7.8473913,44.52434783,72.27043478,29.34565217,38.55521739,35.0126087,38.35913043,27.4973913,36.48913043,3.82782609,63.00130435,41.8173913,46.85043478,45.52521739,12.34304348,57.80391304,31.05391304,8.85,6.11347826,39.34565217,40.20695652,7.7126087,45.21652174,47.83478261,84.4852174,5.25695652,40.96521739,39.47347826,28.02608696,40.14347826,11.00565217,4.62043478,12.34869565,8.60913043
425,4.52804348,8.715,52.2526087,2.78108696,63.90717395,69.551087,78.40347827,19.71217391,6.260652175,7.735,40.63456522,28.68956522,25.17130435,7.84369565,45.69565218,74.40217389,29.7026087,39.36673913,35.68673914,39.345,28.00521739,37.10847826,3.835,64.69826087,42.70804348,48.25,46.83369565,12.59695653,59.50456522,31.7276087,8.97347826,6.249130435,40.07913044,41.00217391,7.870652175,46.26543479,48.89217392,86.8304348,5.24717391,42.15021739,40.58826087,28.53847827,41.09847826,11.23391304,4.641086955,12.54652174,8.6
426,4.52956522,8.83434783,53.52913043,2.81608696,65.6134783,71.4586957,80.6230435,20.17521739,6.45130435,7.81826087,41.92565217,29.23304348,25.51826087,7.84,46.86695652,76.533913,30.05956522,40.17826087,36.36086957,40.33086957,28.51304348,37.72782609,3.84217391,66.39521739,43.59869565,49.64956522,48.14217391,12.85086957,61.20521739,32.40130435,9.09695652,6.38478261,40.8126087,41.7973913,8.02869565,47.31434783,49.94956522,89.1756522,5.2373913,43.33521739,41.70304348,29.05086957,42.05347826,11.46217391,4.66173913,12.74434783,8.59086957
427,4.51826087,8.93108696,54.87956522,2.850434785,67.406087,73.47391305,82.97152175,20.64021739,6.64521739,7.897173915,43.26673913,29.75869566,25.86391305,7.81,48.10456522,78.78304345,30.43913044,41.02173913,37.08304348,41.35413044,29.05152174,38.38782609,3.851086955,68.18021739,44.51978261,51.10478261,49.51521739,13.10413044,62.99043478,33.09804348,9.20869565,6.50347826,41.5852174,42.61956522,8.17978261,48.42369566,51.0452174,91.63652175,5.214782605,44.55804348,42.84913044,29.5776087,43.03,11.67891304,4.65521739,12.93630435,8.556956525
428,4.50695652,9.02782609,56.23,2.88478261,69.1986957,75.4891304,85.32,21.10521739,6.83913043,7.97608696,44.60782609,30.28434783,26.20956522,7.78,49.34217391,81.0321739,30.81869565,41.86521739,37.80521739,42.3773913,29.59,39.04782609,3.86,69.96521739,45.44086957,52.56,50.88826087,13.3573913,64.77565217,33.79478261,9.32043478,6.62217391,42.35782609,43.44173913,8.33086957,49.53304348,52.14086957,94.0973913,5.19217391,45.78086957,43.99521739,30.10434783,44.00652174,11.89565217,4.64869565,13.12826087,8.52304348
429,4.497826085,9.087608695,57.14173913,2.900652175,70.40413045,76.83869565,86.9,21.40434783,6.974347825,8.025434785,45.49586957,30.62804348,26.42608696,7.75847826,50.18413044,82.52326085,31.06652174,42.41978261,38.29195652,43.05652174,29.95,39.48913044,3.855652175,71.16956522,46.05913044,53.55130435,51.79478261,13.51978261,65.98021739,34.25826087,9.39826087,6.692608695,42.86369566,43.98717392,8.42108696,50.26652174,52.87326087,95.7423913,5.169565215,46.60152174,44.76652174,30.44826087,44.65304348,12.03217391,4.632826085,13.25869565,8.480652175
430,4.48869565,9.1473913,58.05347826,2.91652174,71.6095652,78.1882609,88.48,21.70347826,7.10956522,8.07478261,46.38391304,30.97173913,26.6426087,7.73695652,51.02608696,84.0143478,31.31434783,42.97434783,38.77869565,43.73565217,30.31,39.93043478,3.85130435,72.37391304,46.6773913,54.5426087,52.70130435,13.68217391,67.18478261,34.72173913,9.47608696,6.76304348,43.36956522,44.5326087,8.51130435,51,53.60565217,97.3873913,5.14695652,47.42217391,45.53782609,30.79217391,45.29956522,12.16869565,4.61695652,13.38913043,8.43826087
431,4.465652175,9.174347825,59.0176087,2.914130435,72.8828261,79.5780435,90.1123913,21.97978261,7.23304348,8.107391305,47.32195652,31.33869565,26.8702174,7.697608695,51.91130435,85.47326085,31.53978261,43.5176087,39.25065218,44.47608696,30.66956522,40.34521739,3.82282609,73.655,47.35,55.5952174,53.64521739,13.82282609,68.43978261,35.16913044,9.533913045,6.817608695,43.85173913,45.03804348,8.578695655,51.7,54.36782609,99.07673915,5.093913045,48.25695652,46.39478261,31.11586957,45.92652174,12.28304348,4.57043478,13.52391304,8.37152174
432,4.4426087,9.20130435,59.98173913,2.91173913,74.156087,80.9678261,91.7447826,22.25608696,7.35652174,8.14,48.26,31.70565217,27.09782609,7.65826087,52.79652174,86.9321739,31.76521739,44.06086957,39.7226087,45.21652174,31.02913043,40.76,3.79434783,74.93608696,48.0226087,56.6478261,54.58913043,13.96347826,69.69478261,35.61652174,9.59173913,6.87217391,44.33391304,45.54347826,8.64608696,52.4,55.13,100.766087,5.04086957,49.09173913,47.25173913,31.43956522,46.55347826,12.3973913,4.52391304,13.65869565,8.30478261
433,4.414258895,9.151333995,60.50246048,2.894051385,74.8996344,81.6952767,92.5167095,22.32327076,7.350988145,8.1225,48.78363637,31.95100791,27.23618577,7.604130435,53.27507905,87.41790515,31.78851779,44.24907115,39.87471344,45.72371542,31.1813834,40.87636364,3.76944664,75.71008893,48.47766799,57.27800395,55.15638342,14.00651186,70.32375494,35.74916996,9.538369565,6.85313241,44.46104743,45.67719368,8.61486166,52.59386364,55.53704546,101.5557708,4.968616605,49.45336957,47.81291502,31.52637352,46.75242095,12.40028656,4.462183795,13.73343874,8.229891305
434,4.38590909,9.10136364,61.02318182,2.87636364,75.6431818,82.4227273,93.2886364,22.39045455,7.34545455,8.105,49.30727273,32.19636364,27.37454545,7.55,53.75363636,87.9036364,31.81181818,44.43727273,40.02681818,46.23090909,31.33363636,40.99272727,3.74454545,76.4840909,48.93272727,57.9081818,55.7236364,14.04954545,70.95272727,35.88181818,9.485,6.83409091,44.58818182,45.81090909,8.58363636,52.78772727,55.94409091,102.3454545,4.89636364,49.815,48.37409091,31.61318182,46.95136364,12.40318182,4.40045455,13.80818182,8.155
435,4.33360672,8.976551385,61.19224309,2.825573125,76.0037648,82.5878854,93.35083995,22.26000989,7.234249015,8.03945652,49.50298419,32.37535574,27.4179249,7.47652174,53.90833992,87.5094269,31.66395257,44.32450593,39.89666996,46.57610672,31.29203557,40.83418972,3.719011855,76.85508895,49.27418972,58.18996045,55.99616605,14.03325099,71.0348419,35.73112648,9.35054348,6.757045455,44.39039526,45.63762846,8.474209485,52.53560277,56.08748024,102.3864229,4.820355735,49.76402174,48.71465415,31.49833004,46.78416008,12.30093874,4.328705535,13.81539526,8.06271739
436,4.28130435,8.85173913,61.36130435,2.77478261,76.3643478,82.7530435,93.4130435,22.12956522,7.12304348,7.97391304,49.69869565,32.55434783,27.46130435,7.40304348,54.06304348,87.1152174,31.51608696,44.21173913,39.76652174,46.92130435,31.25043478,40.67565217,3.69347826,77.226087,49.61565217,58.4717391,56.2686957,14.01695652,71.11695652,35.58043478,9.21608696,6.68,44.1926087,45.46434783,8.36478261,52.28347826,56.23086957,102.4273913,4.74434783,49.71304348,49.05521739,31.38347826,46.61695652,12.19869565,4.25695652,13.8226087,7.97043478
437,4.238833995,8.75950593,61.62519763,2.731482215,76.81671935,83.0101581,93.629249,22.04637352,7.06743083,7.940820155,49.9945751,32.77490119,27.52997036,7.358794465,54.30447629,86.8657905,31.42463439,44.18359684,39.68780633,47.29906127,31.24294467,40.55623518,3.65992095,77.69099805,49.999417,58.830415,56.60025695,14.04666008,71.30575099,35.49499012,9.1362253,6.639772725,44.06698617,45.35285574,8.29534585,52.11264822,56.45475297,102.6077866,4.68831028,49.76061265,49.47738142,31.33173913,46.53870554,12.13116601,4.21166008,13.85357708,7.8993083
438,4.19636364,8.66727273,61.88909091,2.68818182,77.2690909,83.2672727,93.8454545,21.96318182,7.01181818,7.90772727,50.29045455,32.99545455,27.59863636,7.31454545,54.54590909,86.6163636,31.33318182,44.15545455,39.60909091,47.67681818,31.23545455,40.43681818,3.62636364,78.1559091,50.38318182,59.1890909,56.9318182,14.07636364,71.49454545,35.40954545,9.05636364,6.59954545,43.94136364,45.24136364,8.22590909,51.94181818,56.67863636,102.7881818,4.63227273,49.80818182,49.89954545,31.28,46.46045455,12.06363636,4.16636364,13.88454545,7.82818182
439,4.166007905,8.57907115,62.08280633,2.66604743,77.6001976,83.3792885,93.93294465,21.85789526,6.96460474,7.883646245,50.52196641,33.19816206,27.67170949,7.27618577,54.71534585,86.23492095,31.23876483,44.08533597,39.51280633,47.95927866,31.18294467,40.25949605,3.58339921,78.49317195,50.66528656,59.4130237,57.13743085,14.07731226,71.54596838,35.27716403,8.97144269,6.559772725,43.78024704,45.07655139,8.147954545,51.69895257,56.83605731,102.791917,4.57178854,49.77365613,50.24238142,31.19695652,46.30587945,11.96225297,4.11296443,13.88531621,7.74756917
440,4.13565217,8.49086957,62.27652174,2.64391304,77.9313043,83.4913043,94.0204348,21.7526087,6.9173913,7.85956522,50.75347826,33.40086957,27.74478261,7.23782609,54.88478261,85.8534783,31.14434783,44.01521739,39.41652174,48.24173913,31.13043478,40.08217391,3.54043478,78.8304348,50.9473913,59.6369565,57.3430435,14.07826087,71.5973913,35.14478261,8.88652174,6.52,43.61913043,44.91173913,8.07,51.45608696,56.99347826,102.7956522,4.51130435,49.73913043,50.58521739,31.11391304,46.15130435,11.86086957,4.05956522,13.88608696,7.66695652
441,4.12717391,8.36478261,62.14782609,2.61369565,77.85065215,83.0993478,93.47913045,21.50695653,6.78521739,7.81478261,50.65739131,33.51847827,27.75543479,7.196956525,54.75195652,84.8128261,30.91086957,43.68130435,39.12130435,48.30021739,30.93021739,39.71282609,3.502608695,78.7571739,51.03217391,59.51847825,57.23391305,14.0026087,71.155,34.80065218,8.725869565,6.422391305,43.2176087,44.50695652,7.912826085,50.86326087,56.89195652,102.1323913,4.443695655,49.37021739,50.66608696,30.855,45.66543479,11.67804348,4.005217395,13.83130435,7.56978261
442,4.11869565,8.23869565,62.01913043,2.58347826,77.77,82.7073913,92.9378261,21.26130435,6.65304348,7.77,50.56130435,33.63608696,27.76608696,7.15608696,54.61913043,83.7721739,30.6773913,43.3473913,38.82608696,48.35869565,30.73,39.34347826,3.46478261,78.683913,51.11695652,59.4,57.1247826,13.92695652,70.7126087,34.45652174,8.56521739,6.32478261,42.81608696,44.10217391,7.75565217,50.27043478,56.79043478,101.4691304,4.37608696,49.00130435,50.74695652,30.59608696,45.17956522,11.49521739,3.95086957,13.77652174,7.4726087
443,4.117608695,8.13826087,61.8026087,2.556086955,77.5295652,82.2154348,92.3556522,21.02065218,6.550434785,7.73347826,50.35478261,33.65913044,27.72652174,7.123478265,54.40782609,82.8317391,30.47956522,43.02608696,38.54282609,48.2726087,30.54608696,39.02304348,3.437391305,78.4591304,51.09,59.16673915,56.90804345,13.85739131,70.21239131,34.15347826,8.446086955,6.242608695,42.45065218,43.73847826,7.63043478,49.73978261,56.6226087,100.7673913,4.338478265,48.62695653,50.67847826,30.36239131,44.72543479,11.33456522,3.91934783,13.72456522,7.391956525
444,4.11652174,8.03782609,61.58608696,2.52869565,77.2891304,81.7234783,91.7734783,20.78,6.44782609,7.69695652,50.14826087,33.68217391,27.68695652,7.09086957,54.19652174,81.8913043,30.28173913,42.70478261,38.25956522,48.18652174,30.36217391,38.7026087,3.41,78.2343478,51.06304348,58.9334783,56.6913043,13.78782609,69.71217391,33.85043478,8.32695652,6.16043478,42.08521739,43.37478261,7.50521739,49.20913043,56.45478261,100.0656522,4.30086957,48.2526087,50.61,30.12869565,44.27130435,11.17391304,3.88782609,13.6726087,7.31130435
445,4.12978261,7.958695655,61.53565218,2.525,77.15586955,81.391087,91.5032609,20.56608696,6.420652175,7.692826085,50.05978261,33.70391304,27.68021739,7.061956525,54.13021739,81.27608695,30.18,42.52956522,38.06108696,48.09521739,30.255,38.45717392,3.38695652,78.17347825,51.04695653,58.83152175,56.55369565,13.77152174,69.45108696,33.66456522,8.277826085,6.123043475,41.82326087,43.09521739,7.43869565,48.84608696,56.41108696,99.6376087,4.268695655,48.06413044,50.6276087,29.98978261,43.93478261,11.05369565,3.872173915,13.66565218,7.21956522
446,4.14304348,7.87956522,61.48521739,2.52130435,77.0226087,81.0586957,91.2330435,20.35217391,6.39347826,7.68869565,49.97130435,33.72565217,27.67347826,7.03304348,54.06391304,80.6608696,30.07826087,42.35434783,37.8626087,48.00391304,30.14782609,38.21173913,3.36391304,78.1126087,51.03086957,58.7295652,56.416087,13.75521739,69.19,33.47869565,8.22869565,6.08565217,41.56130435,42.81565217,7.37217391,48.48304348,56.3673913,99.2095652,4.23652174,47.87565217,50.64521739,29.85086957,43.59826087,10.93347826,3.85652174,13.65869565,7.12782609
